EC:1.1.1.170	EC:1.1.1.184	EC:1.1.99.1	EC:1.13.11.33	EC:1.13.11.5	EC:1.2.1.51	EC:2.3.1.74	EC:2.4.1.131	EC:2.4.1.17	EC:3.1.27.1	EC:3.2.1.101	EC:3.2.1.28	EC:3.2.1.89	EC:3.4.14.5	EC:3.4.23.16	EC:3.5.2.2	EC:3.5.4.1	EC:3.5.4.4	EC:3.6.1.42	EC:3.6.4.9	EC:4.1.2.27	EC:4.2.1.1	EC:4.2.1.36	EC:5.1.3.1	EC:5.3.99.5	EC:5.4.2.8	EC:5.4.3.8	EC:6.2.1.4	EC:6.3.2.25	EC:6.3.2.3	EC:6.3.2.6	EC:6.3.4.5	group	sample
0.119738715327523	0.299559749664727	0.665805939903013	8.16583810062334e-05	0.096312348652261	0.0152592913264413	0.0208136077951115	0.0855758181101877	0.00133004181184395	0.109522138340266	0.27944364054071	0.152314532420074	0.0339974152709778	0.0114702187229324	8.16583810062334e-05	0.0295937396255772	0.0395350288889876	0.154074827292447	0.0762785165333492	0.210209705929395	0.0717115241259362	0.161607194316173	0.0725101678371411	0.0738968137540007	0.047973061592965	0.110088798014521	0.0159397778348266	0.114740851235482	0.0117275663479217	0.0762321197259593	0.0717523533164393	0.0717931825069424	MngBulk	90
0.121184985397756	0.477885412405122	0.784151516133553	0.000485667124282835	0.109058760335548	0.0328951173588115	0.0278618398889712	0.0652184720576718	0.0128922545718716	0.117281987780792	0.318928770205187	0.133924917098829	0.0538406158824276	0.0204002267977167	0.00044151556752985	0.0320120862237518	0.0442354447108157	0.184862568124748	0.0733158675661693	0.182637329664398	0.0637747161518492	0.162442407605582	0.0656511573138511	0.0644855562155723	0.0769230497528882	0.0830468706745272	0.0377959401583928	0.141534437905206	0.023998578673085	0.0697837430259305	0.0639954739356142	0.0642603832761321	MngRoot	E-Rt195
0.148296624137415	0.533463043074823	1.09137040408006	0.000794820285588171	0.12279357272581	0.0345212836442087	0.0439400067183879	0.0650787348564144	0.0225815220672918	0.140351501980314	0.386967600824904	0.111566479466978	0.0738587263832605	0.0249095034463983	5.5452578064291e-05	0.0575238345449516	0.0721705034510809	0.197180125500275	0.0559372746725566	0.167962778257956	0.0557041684647678	0.209959890944906	0.0558345847131783	0.0557318947538	0.0995281355290583	0.0721304543669234	0.0440406428785787	0.156843509456472	0.03374802825009	0.0558345847131783	0.0557318947538	0.0557801590347078	MngRoot	E-Rt98
0.104696646479984	0.315738070799955	0.668797110720641	0.000507125977734001	0.0994694429384039	0.0183288374188493	0.0134414767673734	0.0835704765702735	0.00119298663701605	0.0929338386563961	0.203980618505123	0.141906804588975	0.0311147665696655	0.00544062981646883	0.00046637177584836	0.0203353363061776	0.0293059760832204	0.137282606056563	0.0835208529966276	0.218777200552826	0.0706559976641982	0.173564960517116	0.0832021169659022	0.0709128726336592	0.0483955586039349	0.133284315721154	0.026753730156316	0.110177356875167	0.00456334790590574	0.0835682311597013	0.0708754865476319	0.0711238289569185	MngRhizo	5-2-2R
0.170027769803662	0.595816089522327	1.02802121462958	0.00143779041902048	0.128777030166994	0.0418546116126562	0.0462744858637192	0.05756273819794	0.0365305269425204	0.170401595312607	0.458936311571697	0.112801581066767	0.0818986723272866	0.039032282271616	0	0.0748705397531265	0.0770538511301576	0.228549034947616	0.0598706580779528	0.150042482979277	0.0554859298149104	0.218061685128286	0.0554859298149104	0.0555572868208914	0.123460400706439	0.0564817328088245	0.0441976774806896	0.176010042976727	0.0433456535286774	0.0559832987968975	0.0554859298149104	0.0554859298149104	MngRoot	E-Rt100
0.145942678090072	0.531390448664588	0.982427418997197	5.8259140612002e-05	0.116234047234958	0.0323161687546272	0.0325121313185039	0.0641309558142905	0.0243911602028915	0.141823933391654	0.395413614476175	0.119837286810385	0.0630628715697371	0.0283333620509703	0	0.0568061929537088	0.0592530768594129	0.202766525328815	0.0630575752842269	0.174680323268319	0.0598409645510431	0.228617694904013	0.0620865896073602	0.0598798039781177	0.0942226846546412	0.0834818176399921	0.0342775598218979	0.162936692863743	0.0294614708646391	0.062390243309944	0.0598021251239684	0.0598992236916551	MngRoot	E-Rt1-2-2r
0.102562512533142	0.268278559455596	0.645194116098615	0.000660936312217432	0.096046825423723	0.0140924574497384	0.0120275374401772	0.0717136137400645	0.00960670640684541	0.0997901073284821	0.21937418745094	0.139001325000941	0.028168723983692	0.0154614572040471	0.000594437908101067	0.0173138714439321	0.0346948195389728	0.155732323476618	0.0737458627945598	0.206222826981197	0.066656554668763	0.179376264745436	0.0710064176684617	0.0679561647839937	0.0440352432058566	0.114374074721689	0.0276031984252068	0.0959933375769338	0.00941096979994637	0.0748060786549716	0.0669054899989552	0.0673174909809805	MngRhizo	97
0.104106076543763	0.544866456560173	1.17149366592394	5.84609766965224e-05	0.0934384867434028	0.0342255172729525	0.00534733323162559	0.0998498097509051	0.00043076509144806	0.100426727284094	0.230893781288372	0.117448717562016	0.0449509526713071	0.00337965983176106	5.84609766965224e-05	0.0351947387287106	0.0434574285613865	0.142162326237093	0.0882880746964392	0.214241633610395	0.0586538979196209	0.154487438571475	0.0881905371721613	0.0587037435944885	0.0774072561758122	0.137500524879572	0.0354255057419864	0.103228854203964	0.00354735052807477	0.0885957640474735	0.0586215905377623	0.0588662035718346	MngBulk	5-5-2
0.187577312176486	0.639801624160188	1.20679548602857	3.86744586109502e-05	0.138911693927983	0.0445785014624979	0.0451972928002731	0.055704369715696	0.043508765937319	0.184444681028999	0.456955745250165	0.0992510366224537	0.0920707366367447	0.043688988914446	0	0.0878552206481511	0.0920645487233669	0.231549398127964	0.0505923797765006	0.151758575589369	0.0494708204767831	0.235102033895966	0.050282984107613	0.0494708204767831	0.136823273162992	0.054196065829869	0.0459321075138811	0.183644893224925	0.043688988914446	0.0504376819420568	0.0494708204767831	0.0494708204767831	MngRoot	E-Rt180
0.118628998721608	0.338928181617659	0.64654079929629	0.000353986312899166	0.0958741632361513	0.0208105683194126	0.0298060727548941	0.0778042781357075	0.00640236866465195	0.111068999141799	0.297241562826057	0.149005914269375	0.03955504715609	0.013786969620952	0.000214305227268684	0.0298081987988154	0.0402370820460483	0.158507629762522	0.0765877558039304	0.200631363184346	0.0708903833035869	0.17110529041389	0.0711782496505331	0.0726014234514623	0.0571272253745536	0.107821254447596	0.0232251164008515	0.117903592535655	0.0163056938545355	0.0750888948394024	0.0709975359172212	0.0711486976400268	MngRhizo	100
0.142362261217117	0.499037426107994	0.869989027005132	0.000160582606027412	0.11454935385317	0.0352883488397358	0.0356274993036656	0.0682649504831009	0.0160582606027412	0.132417059260628	0.335751251325505	0.127690149669605	0.0640538322226381	0.0250290473058565	0	0.0487271859729578	0.0559020168102625	0.190785624899471	0.0657078330647204	0.179287267977485	0.0634275600591312	0.17867384242246	0.0637628565405164	0.0634275600591312	0.0912025699280564	0.0798057012130789	0.0365909949398301	0.145983720148248	0.026713237677872	0.0643730704434205	0.0634134287898007	0.0634275600591312	MngRoot	E-Rt3-3-2r
0.125436050977542	0.35296286505152	0.678942057506557	7.30110645226156e-05	0.0992007417924156	0.0235506315000762	0.0247051189578401	0.0771133737104801	0.00173401278241212	0.104148762477667	0.267311759983427	0.148711369921814	0.0473780966198007	0.0212538250953023	4.25897876381925e-05	0.0248435357676642	0.0330466330795489	0.169496707353096	0.0750401636908067	0.189843978397243	0.0741822836826659	0.142102347518673	0.0744317381531182	0.074203578576485	0.0700997483247763	0.0868983774203548	0.0248739570445486	0.125188117570934	0.0211686455200259	0.0750401636908067	0.074203578576485	0.0742552947471885	MngBulk	194
0.156120936502034	0.494298655458357	1.1425969858802	0.00241471669210643	0.11546761589627	0.0312068594722922	0.0343705855087094	0.0692134940740924	0.0257122610733555	0.143552671496938	0.361933612339314	0.111127274434648	0.0713040126917956	0.0272941240915642	0.00241471669210643	0.0549627528552837	0.0706108995672095	0.194032547530302	0.0580789671049349	0.173636016952764	0.0542165383219591	0.20708152002503	0.0580789671049349	0.0554238966680124	0.102091650516153	0.0755493305798855	0.0372157030926959	0.149038885462916	0.0305975906772931	0.0580789671049349	0.0554238966680124	0.0566312550140656	MngRoot	E-Rt198
0.136573912187314	0.443622771364198	0.828809986251937	0	0.0994825446894378	0.0301217364468425	0.0348052991260772	0.0811823653371497	0.000551007374027607	0.108553962757179	0.369241673713796	0.145670431702094	0.0628558600769915	0.028499325845539	0	0.0315298664026909	0.036514646446394	0.199041618180824	0.0729117446529954	0.159435820366135	0.0723913487997471	0.125385401342476	0.0726668524867609	0.0725750179244229	0.0919214990569478	0.0559786758187114	0.0303972401338563	0.132206260402522	0.0286523834494356	0.0729423561737747	0.0723913487997471	0.0723913487997471	MngBulk	89
0.165066852445368	0.581635642606244	1.07689235728553	0.00064325684001226	0.131289486828455	0.0390229719908231	0.0421205599882631	0.0547891460873935	0.0364384579014881	0.166763059469924	0.419866757769193	0.106683636394732	0.0789980662091247	0.03611938208799	0.000324181026514115	0.0728769158029763	0.0824415323883967	0.215363411078708	0.0558306095426514	0.162216867279203	0.052637298801162	0.23019022598034	0.0542033228938109	0.052799389314419	0.116840457690005	0.0662541782180088	0.0435538485424968	0.171628327474144	0.0388021715278824	0.055383903403754	0.052799389314419	0.0529614798276761	MngRoot	E-Rt199
0.0989043595737395	0.140070093742065	0.320962916989715	0.000223987958643898	0.0930621917943246	0.00758971739734952	0.00781740152692813	0.0844478958138713	0.0034196973488009	0.0952399757090603	0.113717873445901	0.161442832554978	0.0159948101028978	0.00727628210208545	0.000140454495519276	0.0086298198983791	0.0168781949562953	0.122576855942233	0.0826168127328121	0.245088659276015	0.0796924022892634	0.177737032503588	0.0809084425267855	0.0801403782065512	0.0228911258328942	0.144163233435172	0.0120347325634411	0.0997456080784813	0.00648677999042973	0.0819884636739101	0.079762629537023	0.0799163902479073	MngBulk	190
0.133718454286605	0.433814428334655	0.831838719035679	2.49010156958296e-05	0.109336670881025	0.0291812236159905	0.0297594805360381	0.0607612450773459	0.0145753945206256	0.123605875134576	0.317611532940465	0.127194388174297	0.0579022395715284	0.0233977321556739	0	0.0428537257526821	0.0581180483742256	0.176823956975767	0.0665714820730394	0.19136430562245	0.0633666291270021	0.174425159130402	0.0655339397523799	0.0633666291270021	0.0919234828309157	0.0833427772741009	0.0330796159621487	0.136932529831048	0.0269004750302206	0.065925900184629	0.0633666291270021	0.063391530142698	MngRoot	E-Rt5-3-2r
0.102507734924063	0.21532880415524	0.412625373482697	0.000337337726370098	0.096874194893682	0.0124262951568331	0.0150145955300727	0.0722485408686649	0.00168668863185049	0.094147892723291	0.16876086438315	0.154629480354846	0.0246195206118104	0.0107825404174297	3.06670660336453e-05	0.0143767205565729	0.029461850338523	0.132463325025727	0.079173164379062	0.237034953493854	0.0767995334680578	0.164593210109178	0.0785352894055622	0.0769498020916227	0.0370887496610906	0.127363391944332	0.017759297940084	0.112566532583098	0.0110616107183358	0.0790535628215308	0.0767811332284376	0.0771368711944279	MngRhizo	195
0.143230792236346	0.501635187118376	0.869991271169103	0.000477479174617903	0.108451891270284	0.0357202170531653	0.0355837944318459	0.0724980504781093	0.000699165934261929	0.109210059988267	0.392823140127809	0.143634603195451	0.0709687528931188	0.0347993643592594	0	0.0364193829874272	0.0370305563309382	0.214290266172642	0.0719472441445322	0.147839148384515	0.0716934980688781	0.112566738585831	0.0720175017945117	0.0717085045572232	0.106083594564179	0.0395305008666162	0.0358566396744847	0.144223266806444	0.0356520057425056	0.0720325082828568	0.0714206528262393	0.0716934980688781	MngRoot	E-Rt137
0.162275218694839	0.545356000556928	0.953030729738975	0.000269116954834355	0.126020497111341	0.0368286840824599	0.0378181354988424	0.06344936444343	0.0286889046669669	0.155234381533884	0.382412311481772	0.117919327622987	0.0755164073432831	0.0354796417028727	0	0.0656564692336133	0.0697053251750826	0.208785774208074	0.059335966534206	0.169749409067862	0.0588190545245991	0.202297001378449	0.0590495615522945	0.0588317324111223	0.11119716642782	0.068737195658762	0.0392011776650146	0.16495313408909	0.035743572249584	0.0601139277526779	0.0588190545245991	0.0589441045871239	MngRoot	E-Rt1-1-2r
0.114965022490487	0.338613066682057	0.736075675929523	0.000567670103851805	0.0933849574819393	0.0168430300131484	0.0268836949750272	0.0828078012666096	0.00123640268831359	0.111477291776671	0.229336571690584	0.143192633431073	0.0429623055869662	0.0126500122006067	0.000567670103851805	0.0235088532023174	0.039543383370586	0.149161770583696	0.0740035389930444	0.206974885156468	0.0694611030294575	0.153034398830049	0.0718414469876543	0.0699717910963697	0.0608267117339389	0.0992637834816773	0.0223799637912484	0.115756320211008	0.0137939534704899	0.0756699947903366	0.0697449380813834	0.0703513129650433	MngRhizo	1-5-2R
0.0978592016351563	0.0868762553698184	0.321851018087033	6.16464963699194e-05	0.0854347628864598	0.00270225232512867	0.00412432858915812	0.0997839961779819	0.000592194689537808	0.0964267700541513	0.0468497192228613	0.16295223873782	0.0148184585919756	0.00187593039084736	2.91243289936627e-06	0.00450100324414282	0.0172411173587651	0.104745163820225	0.081761537793048	0.26432254003499	0.08111918453691	0.176914442057382	0.0813903644002065	0.0812842224012074	0.0167849980063588	0.156779337207613	0.00354847588422231	0.0967958400232322	0.00186444246107764	0.0816401864222411	0.0811206407533597	0.08112420039357	MngBulk	1-1-2
0.139267865188937	0.473455049438123	0.940676137658021	0.00227523029617878	0.112692665949652	0.0296077076788191	0.0341836372670294	0.065870463973961	0.0117157380922639	0.12091915161009	0.372192019860655	0.127665888611482	0.0656998217017476	0.0266999973189637	0.00227523029617878	0.0435095345817771	0.0557329546580391	0.195674899270546	0.0663730521587886	0.169298358198912	0.062511952387512	0.167496002259066	0.0660266738151912	0.0636775834310395	0.0976421873337352	0.0652193066466591	0.0359749566420059	0.148557256942963	0.0339289473085019	0.0661608105266824	0.0636495675356014	0.0647871826836908	MngRoot	E-Rt136
0.104531252993578	0.266139465564612	0.690476715236642	0	0.0918943010623971	0.0162058374723042	0.00477171881128958	0.0928270370413586	0.0027009729120507	0.0997883445600173	0.146245078647289	0.14309394358323	0.0252703025651464	0.00468168638088789	0	0.0183666158019448	0.0279712754771971	0.125987781806909	0.0828010255918264	0.237570374749548	0.07127687450041	0.17016489475641	0.0817206364270061	0.07127687450041	0.0415661724678523	0.143183976013632	0.018006486080338	0.0951354685568579	0.00342123235526423	0.0822608310094162	0.07127687450041	0.07127687450041	MngBulk	176
0.1612845068158	0.554757227951725	1.00742966819193	0	0.126349874773235	0.0378901846688392	0.0412004036102666	0.0605888288386274	0.0266590846889961	0.150526295256161	0.418447140827945	0.116980772947945	0.0795043656467843	0.0371808520385333	0	0.0637808256750039	0.0701943748740196	0.218681338818051	0.0590814969992274	0.156289622877396	0.058431275421447	0.196485138594729	0.0587859417366	0.058431275421447	0.1175718834732	0.0550915009537568	0.0422052915032	0.167136501015823	0.0399590715072314	0.0590814969992274	0.058431275421447	0.058431275421447	MngRoot	E-Rt1-4-2r
0.134380944891295	0.462883365310161	0.816117426610074	5.76642654680507e-05	0.105878272015462	0.0318791969080871	0.0333672162462626	0.0713296415498543	0.000685642180870115	0.107641954671485	0.35655221784395	0.14359597580219	0.0627320402131178	0.0294179172844508	5.76642654680507e-05	0.0325648390889572	0.0378122872465498	0.199153034301033	0.0728675897032522	0.164059406204477	0.071367967189708	0.1216030359195	0.071730830128507	0.0714084024978106	0.0946288176899452	0.0540595456535479	0.0336020926446325	0.137615417928128	0.0309410977601069	0.0724808171909665	0.0713967993224421	0.0714256314551761	MngRhizo	137
0.102319181320314	0.277868232296258	0.678291722385722	0.000298857501749443	0.0918954641145928	0.0147940898712696	0.0302484463161716	0.082709650204232	0.00293812189919736	0.0962431843596816	0.236285338506329	0.139230528218124	0.0398046787838256	0.00732702836330416	0.000142607283349863	0.0191243059732757	0.0396883277150997	0.149855285655427	0.0784625787818685	0.21526981283852	0.0677845366737114	0.184044480890015	0.0678872448073876	0.0685135327503302	0.0553056271389918	0.105235937868395	0.028252974004749	0.121388400725653	0.0196550933708703	0.0696389461849974	0.0678501772102714	0.0679546872410296	MngBulk	1-2-2
0.10511611352251	0.341349934623546	0.623062170539893	0.000138032477398688	0.0963674836454794	0.0223207279920498	0.025635698441323	0.060584207123648	0.000823812880982647	0.0898153229524511	0.251212535890498	0.138058769299145	0.0395123444033007	0.0105737259670805	0.000109549585237054	0.0182400059419695	0.0443051387574218	0.146674844178039	0.0731955553761377	0.209796219695778	0.068652534076357	0.153840482548395	0.070514877025387	0.0687314097777277	0.066296122497908	0.0982988428332086	0.0284839876574864	0.12041690409257	0.0145711903323806	0.0717166359754375	0.0687073088689756	0.0687905665537557	MngBulk	193
0.101756320311828	0.18846192437734	0.405100453269625	0.000308425928999616	0.0811969371561803	0.0115708586798335	0.0303426223509242	0.0693555705639669	0.00178097405896356	0.0984914618086531	0.26934691743803	0.156863316589311	0.0233977616986971	0.006980042317132	5.3163404745181e-05	0.0133494872944701	0.0351570377394658	0.136505250738397	0.0795793623853306	0.205315505496338	0.0779348150047205	0.172864719602834	0.0785282124194498	0.0779961874646102	0.0421503709077841	0.124126386487914	0.0157156497130185	0.0897824361151392	0.00680999760342499	0.0795402716465474	0.0779613967070931	0.0780868779785873	MngRhizo	140
0.105541780490195	0.152543481653872	0.422712311758215	7.74387796163898e-05	0.0576393987555443	0.0083633881985701	0.0503471603877754	0.100762924258164	0.000325346819059463	0.110971330360346	0.390382400853402	0.17425596417759	0.0185322953259143	0.00176342133717054	1.87100407126848e-05	0.0104812608625754	0.0214765281213965	0.151536257795506	0.0888877653624935	0.15920789421106	0.0861166004436036	0.187688733962591	0.0869834989966247	0.0861722108423886	0.0237316077506281	0.129535328810801	0.00834415843450428	0.0642580756576565	0.00162309603182541	0.0888877653624935	0.08612595546396	0.08619403922322	MngBulk	130
0.105729133938777	0.176316818086196	0.331515551095591	0.000187595718259188	0.0973659203344889	0.011299952061575	0.0127567427514979	0.0828506431567159	0.000886518419204891	0.0968796217082285	0.147352460224749	0.163501130046666	0.0230429294228792	0.00961159059724227	1.91806095975728e-05	0.0128339330096345	0.0168461890636243	0.129791442588805	0.0825984883134698	0.233935369317305	0.0815655423136785	0.165369602113318	0.0817115020745186	0.0815751326184773	0.0336170591480972	0.134930442501716	0.013741269407549	0.108884110307705	0.0100043252742462	0.0823956884534564	0.0815674135926637	0.0815894011207389	MngRhizo	5-4-2R
0.103858492733806	0.312627508158918	0.697032270198276	0.000623360489340429	0.0894352056691721	0.0180870577838455	0.0272938477563097	0.0815550211078461	0.00273134914692091	0.0981364974296922	0.282978160962495	0.146498445534067	0.0336034083395916	0.00634753842822071	9.07976062904826e-05	0.0214046626290746	0.036489724554941	0.146709288052521	0.0819906750072591	0.200305630854151	0.0697880005541622	0.175801190329554	0.0788476809433578	0.0714048963892581	0.0521763206224818	0.122763165501219	0.0257206046165458	0.102860592118517	0.0075772348557221	0.0813795372726116	0.0698333993573075	0.069974834090183	MngRhizo	3-5-2R
0.136586289262726	0.662182244918189	0.96883309404508	0	0.11943069647271	0.0487147822583482	0.0492391912589973	0.0599156468936761	0.0114090933799759	0.130096919736644	0.378096842993864	0.116228476048258	0.0679946152148958	0.0170967566582356	0	0.0600982947114631	0.0622941614732056	0.193013720969645	0.0592428685172336	0.165255857232847	0.058069215592854	0.179937262776874	0.058811062471821	0.0580917268084916	0.0857564759715156	0.0874427706701883	0.0502240569431432	0.138164632450045	0.0177874416834808	0.0590382211023461	0.058069215592854	0.058069215592854	MngRoot	E-Rt1-3-2r
0.173270625267587	0.620809678678422	1.12777335249327	0.0083348997147105	0.134353761558323	0.0434778103816629	0.0434095009418523	0.0584510673794843	0.0368862364543888	0.172250001872769	0.4397256589572	0.106560429988981	0.0853741711273735	0.0386177946492527	0.000111935636664501	0.0783070142515017	0.081620596111224	0.226464161897276	0.0552964915267163	0.153107572930875	0.0523847299011743	0.217684102765984	0.0530864802387248	0.0524406977195066	0.125862151952282	0.0563010421121669	0.045735753083303	0.178157046329672	0.0420556537671178	0.053143883129322	0.0524406977195066	0.0524966655378388	MngRoot	E-Rt184
0.105882368732277	0.37991000015866	0.711523322910525	0.000591963836240914	0.103160023415611	0.024033043421339	0.0253615204026703	0.0695282175566218	0.00292540267909754	0.0917543946173417	0.260718770061594	0.134410207328794	0.0397097601310911	0.00837353496264037	0.000591963836240914	0.0204193107001008	0.0431720602430583	0.151539300427463	0.072711744001522	0.202506698397764	0.0665649567252065	0.170902024512878	0.0711630014067057	0.066860938643327	0.0564292968546862	0.103486980185628	0.0319488389059558	0.126876435017566	0.0131436621546747	0.0720234139593814	0.066860938643327	0.0671569205614474	MngRhizo	196
0.123028580049402	0.364356530934214	0.736795584633278	0.0015072625857463	0.105328615739721	0.0223876892323235	0.0234524527103278	0.0635055360095403	0.0110624776935508	0.112304890735216	0.274052142712047	0.131436063096501	0.0427910465283663	0.0168218801427557	0.000124452874052447	0.0324476298848963	0.051316068400959	0.161546744568635	0.0671008412599443	0.205893452022657	0.0649644002553773	0.177628821515634	0.0667897090748132	0.0650266266924035	0.0698111482948643	0.0961191030598398	0.0275386554083831	0.128248686711047	0.015190164682957	0.0667897090748132	0.0646463540216877	0.0657802579852767	MngRhizo	184
0.121550267447856	0.426160332409794	0.787685017785852	0.00101105550169447	0.0977172427465953	0.0251658992568339	0.0309007674104174	0.0795919025731135	0.00333569395355225	0.105466329883173	0.293176281192125	0.137780645835422	0.0505247145677638	0.0153920704434024	0.000899690325011727	0.025998945854067	0.0410656896789709	0.167466042105034	0.0710246759889375	0.186442843590003	0.0675793706410125	0.154810748956331	0.0701337545754756	0.0681747797352454	0.068388741177061	0.0866649066291998	0.0308455232676535	0.128074337640924	0.017528177296939	0.0722961681636617	0.0680292158035183	0.0689850271624489	MngRhizo	1-4-2R
0.124235272930556	0.433693388811142	0.854627381975215	0.00282141423388473	0.11245736925634	0.0277879286992605	0.0359760329865345	0.0661651652891012	0.0123541925390102	0.104107183725843	0.311622200628065	0.126705511137458	0.0588204837674885	0.0216588565018215	0.000270135405371943	0.0311135956898395	0.0569865645154634	0.172580505978622	0.0636709150461669	0.188755613751393	0.0618279912806294	0.179159803851681	0.0641631617848446	0.0623952756319105	0.0770306115940615	0.0786364165037725	0.0362911909594684	0.138102223739649	0.0219199873936811	0.0630706141453403	0.0619630589833154	0.0631486532624478	MngRoot	E-Rt97
0.11353146881172	0.278262624054138	0.680789860536027	7.11123496177199e-05	0.0926461333172146	0.0165920780480938	0.0193076055682416	0.0899535063842317	0.000573719973187028	0.102447584623847	0.183924257874834	0.147026590775728	0.039081659938213	0.0108584941984074	5.54435268205952e-05	0.0163907939398538	0.0314810755875462	0.141399072803437	0.0747848806225537	0.220196377356116	0.072533391316013	0.1547235986513	0.0731432701110395	0.0727358807183143	0.0531474416337857	0.109949334861485	0.0189182955864361	0.113466382932409	0.0126579982319541	0.0741617435928526	0.0725213383753998	0.0726045036656307	MngBulk	192
0.095910180718085	0.252441471886812	0.66851029200921	0.00013780672058848	0.089322491984116	0.011725769452561	0.0217335704338622	0.0864374522428007	0.00118289596524275	0.0936162592782413	0.208197931911466	0.14974381565802	0.0306830949245198	0.00323252367313409	2.43964050802573e-05	0.0129785578215471	0.0362286615441821	0.131952242731518	0.0796816261224679	0.227207017323933	0.0692149089807381	0.175040579958199	0.0758042461204556	0.0717363104138976	0.0432020772233388	0.128517294832448	0.0216801620876054	0.107079118708747	0.00771387954145757	0.0790552319379748	0.0692271071832782	0.0693032635288665	MngBulk	3-5-2
0.117230340757543	0.377014776613954	0.733174726795994	0.0054089473071564	0.0953741226059424	0.0233670001434067	0.0392130779508273	0.0784379189300268	0.00825713448128216	0.113049607043251	0.326144537546257	0.137919973356229	0.0469746309324276	0.0138532673703617	0.000327830486373606	0.0318297319031946	0.0420456663264594	0.166760106026823	0.0766358741270043	0.187283266202242	0.0677563220140268	0.185494263017632	0.0689287890811275	0.0681588221587632	0.0643862143853858	0.0976932292213264	0.0309684736519416	0.124106853713138	0.0198920481314481	0.070561037126777	0.0678322702624301	0.0681659822629898	MngRhizo	3-3-2R
0.105538852893193	0.240258459967767	0.661788579770133	0.000158798645312453	0.0874676377909992	0.00956116386943619	0.0213257031515596	0.0912384866914923	0.00347517926245025	0.106817022835641	0.198904675556967	0.14584364669821	0.0318244510047894	0.00744231602073484	0.000118833730122459	0.0141344941200717	0.0345226132878377	0.140908510179969	0.0749455334793451	0.212492746721565	0.0711626597371135	0.176499566023462	0.0725366747416544	0.0714972332748987	0.0394298097326268	0.116439725601034	0.0181009235347246	0.103533887369193	0.00822817479553277	0.0754997372147674	0.0711983805905134	0.0713214583824259	MngBulk	1-5-2
0.120398987824868	0.383561216059424	0.89980495917374	0	0.0989933058798822	0.0226553274557711	0.0187922967610365	0.0802090945319277	0.0110949835069701	0.114065414243966	0.249647909457604	0.126452267085594	0.0490227578954126	0.015917483220769	0	0.0308754974224736	0.0527348608792831	0.159796510635772	0.0696450531506757	0.209075306612115	0.0624535274038501	0.175318706994755	0.0686972630616187	0.0625927761847068	0.075788170334535	0.0993984749132137	0.0282252786900395	0.121918147105053	0.0186126209147698	0.0691509445734422	0.0624535274038501	0.0624535274038501	MngRoot	E-Rt5-1-2r
0.101260453966241	0.603345021349148	1.29206844262229	8.76696765841901e-05	0.0944324363354344	0.0386933083871576	0.00309579425622292	0.103066251552726	0.000688833173161493	0.102091008797039	0.252192371422433	0.111631842623201	0.0448400733055604	0.000820667273288095	8.107797157786e-05	0.0395172715129488	0.0457141333893997	0.141824488234195	0.0936193495229036	0.21304555373084	0.0556105897006534	0.157426724398928	0.0932897642725871	0.0556511286864423	0.0837163015066436	0.14649438164593	0.039161319442607	0.099402252324957	0.000689821928912443	0.0936193495229036	0.0556511286864423	0.0556982593772376	MngBulk	5-1-2
0.119462396256684	0.472619480074011	0.971095553013306	7.1129427357064e-05	0.0993118478948242	0.029483147639503	0.0242551347287588	0.0839620128690707	0.00201359040679924	0.102385057565046	0.31492449360241	0.130157437874512	0.0550332563545566	0.017590411987501	7.1129427357064e-05	0.0296604481974004	0.0412383315312484	0.178247206893831	0.0758396598774883	0.177600765921674	0.0648993263373776	0.148832573629208	0.0752324446924769	0.0649348910510561	0.0818809541083813	0.0854180740879094	0.0364449403420756	0.123802337346456	0.0189800508734401	0.0762000141087311	0.0647837410179223	0.0649966062894983	MngBulk	1-3-2
